,Rn_V_myTSEB,Rn_S_myTSEB,LE_V_myTSEB,LE_S_myTSEB,H_V_myTSEB,H_S_myTSEB,G_myTSEB,Trad_V_myTSEB,Trad_S_myTSEB
529,190.99188823042172,-128.59879809288836,0.0,-383.8473077351451,190.99188823042172,300.25808897476765,-45.009579332510924,303.9941711425781,321.6711500867494
530,342.9213569726675,-55.77867073337998,0.0017011023234090317,-380.81174319044743,342.9196558703441,344.55504979280164,-19.521977335734213,290.9464416503906,304.51067896149107
531,214.9874468403532,170.89800342763016,0.0,-491.87683178535985,214.9874468403532,602.9605340133195,59.81430119967055,305.58184814453125,319.0232635434784
532,389.39745482401923,120.61876992511768,0.0,-211.70599303823377,389.39745482401923,290.1081934895603,42.21656947379118,312.5860595703125,328.18090305011583
533,336.3582137365422,48.3087172394753,64.32934926780752,7.832815022563789,272.0288644687347,24.39414346771061,16.081758749200898,293.7118835449219,293.7357125042952
534,345.6130854950454,86.2645667995429,159.4530677017132,6.056820729044574,186.16001779333223,51.214658768071935,28.993087302426396,296.5749206542969,298.4397544469707
535,7.468667535011736,-2.43422943008672,0.0,-31.778392120802877,7.468667535011736,30.19614299124651,-0.851980300530352,302.9504089355469,304.86459030592187
536,353.21555044312186,-213.65531006327157,0.0,-1149.1138754765789,353.21555044312186,1010.2379239354524,-74.77935852214505,284.3170166015625,324.1477667883109
537,273.4560477412117,44.57418119318129,0.0,-509.8823200066952,273.4560477412117,538.855537782263,15.60096341761345,297.9022521972656,310.709258427755
538,79.06390674159945,108.91827992775225,79.10738527876293,67.24566034854126,-0.04347853716348027,3.597028032582636,38.07559154662835,306.02252197265625,306.2809338332164
539,454.75100676780676,97.7198612490669,0.000697543750902696,-184.97307445120168,454.75030922405585,248.4907981801505,34.20213752011808,311.0570068359375,319.6719025478707
540,130.91248340753083,-33.51478680422065,0.0,-170.6148953736468,130.91248340753083,148.83028395090335,-11.730175381477226,321.7977600097656,329.8974496562907
541,29.855905851084543,304.23480973466235,0.0,-261.7624682891461,29.855905851084543,459.51509461667666,106.48218340713181,289.9572448730469,296.1866686193125
542,105.93516790408799,399.9978934066368,6.142646917630472,194.37896854473576,99.79252098645752,69.44271447091995,136.17621039098108,309.50469970703125,309.4194092228336
543,58.26423484104717,193.80919154737083,11.023700452978012,96.52195004406799,47.24053438806916,37.609539021012424,59.67770248229043,313.8365783691406,314.6783533954246
544,253.92739594655075,175.01881632650586,113.49742846985416,159.91703889794803,140.4299674766966,-38.05471594976849,53.15649337832632,289.83599853515625,285.065285093915
545,384.96724278188725,73.26229296693651,0.0,-156.17025772256764,384.96724278188725,203.79074815107637,25.64180253842778,300.1989440917969,306.4599319583221
546,5.771431085870461,581.5594966281936,-119.70212547362289,295.69325334584823,125.47355655949335,102.35296269327287,183.5132805890725,323.05072021484375,316.4682805775012
547,98.78110567974315,329.9394739588064,18.457019590731846,178.543108139479,80.3240860890113,38.03691095070594,113.35945486862148,295.6585388183594,295.02107847189126
548,239.87451848212555,461.9815872992788,10.85423653817287,79.19987370384212,229.02028194395268,229.9589434671471,152.82277012828953,289.01129150390625,301.704612131835
549,177.8855267205749,295.8949126024865,0.0,-119.88555058203531,177.8855267205749,312.21724377365155,103.56321941087027,311.9767150878906,314.57953895674444
550,196.90984358309078,229.54362735477793,0.0003709778767415628,-81.07774154127839,196.90947260521403,230.2810195790725,80.34034931698382,306.06207275390625,310.93786593638976
551,207.00129847351872,84.64630157140786,0.0,-386.0674323592411,207.00129847351872,441.0875283806562,29.62620554999275,304.3984069824219,323.02718851812796
552,32.069140417597254,71.59765253326412,0.0,-311.9026521377633,32.069140417597254,358.441126284385,25.059178386642444,306.1575622558594,312.74782492161745
553,431.0259487089212,-135.87541186334968,0.0,-756.1350775305214,431.0259487089212,667.8160598193441,-47.55639415217239,297.8538513183594,322.51530926645455
554,4.556744048219855,-94.26158232908666,0.0,-416.0452295526981,4.556744048219855,354.7752010387918,-32.99155381518033,311.5840759277344,322.3306364911001
555,15.889914164891167,545.8677002759989,-34.65631139801573,279.56165017705456,50.5462255629069,81.0271328247808,185.27891727416358,308.2900695800781,301.7539439916544
556,112.32167619285644,49.348718943744444,0.0,-128.48567341937024,112.32167619285644,160.56234073280413,17.272051630310553,288.0594482421875,292.0598839785308
557,51.201290267418614,-130.5247298925197,0.0,-425.6535907736252,51.201290267418614,340.81251634348735,-45.68365546238189,309.1256103515625,325.98978969637216
558,286.36958019173073,396.073600709012,0.0,-35.097279453021656,286.36958019173073,292.5451199138795,138.6257602481542,307.23345947265625,317.33922982271014
559,140.77653364266894,69.69745629570934,0.0,-947.9958898612546,140.77653364266894,993.2992364534656,24.39410970349827,299.34259033203125,314.35973016780594
560,180.65190081392237,201.50300609912978,0.0,-668.9737557475028,180.65190081392237,799.9507097119372,70.52605213469542,313.6678771972656,329.1942285062155
561,192.0480063352852,63.0297462685692,0.00040852658833046007,-41.55762001592769,192.04759780869688,82.52688407169515,22.060482212801737,318.60260009765625,323.0449899860691
562,12.604386019919048,590.3489047372092,-110.63389634023521,295.14374533905516,123.23828236015426,107.92822880286354,187.27693059529048,321.1416320800781,326.1570919130038
563,449.6623883022362,-77.26897384403242,0.0,-442.71291044345537,449.6623883022362,392.4880774448343,-27.044140845411345,316.358154296875,332.65740257902576
564,69.16570059119852,-60.420693555670944,0.0,-147.26867693197576,69.16570059119852,107.99522612078965,-21.147242744484828,309.12255859375,316.4020104685298
565,418.1356099468404,-79.49512669588349,0.0,-548.991786599867,418.1356099468404,497.31995424754274,-27.82329434355922,293.2466735839844,313.15278826429653
566,266.9664055006986,318.3313474494513,84.29908794991658,104.85207763281495,182.66731755078203,112.0134799442179,101.46578987241844,310.70733642578125,319.26717238410805
567,327.6059101219196,92.99066493652703,0.0,-120.87525102897182,327.6059101219196,181.31918323771438,32.54673272778446,301.2696228027344,310.68682472787305
568,213.7751219260319,289.7205632122165,0.0,-376.5680755492584,213.7751219260319,564.8864416371991,101.40219712427577,302.19708251953125,317.7460028793597
569,144.39068226174396,-26.054868161927587,0.0,-204.64585230293645,144.39068226174396,187.7101879976835,-9.119203856674655,300.687744140625,310.32081947141916
570,737.4376900409015,-87.6057723723658,0.0012261565647122552,-1436.43778201601,737.4364638843368,1379.4936469908682,-30.661637347223976,290.9763488769531,328.28858181645694
571,116.50188917517454,-102.93835025088363,0.0,-355.22025519129636,116.50188917517454,288.310327528222,-36.02842258780927,307.15972900390625,321.03712239565004
572,600.5015743681491,-264.72376726095484,0.0,-2559.209862926364,600.5015743681491,2387.1394142067434,-92.65331854133419,301.84930419921875,340.14586445520223
573,216.77635883163413,352.4414471640556,99.33429526813855,266.32212794732476,117.44206356349558,-32.335023397071055,118.4543426138019,304.23699951171875,301.6923575838569
574,365.8588117480124,29.619282939779623,0.0,-61.796714150513225,365.8588117480124,81.04924806136998,10.366749028922868,286.5738525390625,289.6874762039853
575,313.7334223677083,125.46611373811558,0.0,-82.3414796768358,313.7334223677083,163.89445360661094,43.91313980834045,289.8388977050781,296.58289864156256
576,165.79562521442648,330.71556230130966,26.639385143305162,0.13359594325316948,139.15624007112132,214.9057745936782,115.6761917643783,289.826904296875,291.75539867854485
577,51.286226644788314,124.14184439966382,0.0,-277.174288134717,51.286226644788314,357.8664869944985,43.44964553988233,316.69012451171875,319.53831753195516
578,207.5829649958188,551.4170422994514,48.7738663436439,302.3702110927371,158.8090986521749,59.6335307504517,189.41330045626256,299.6484375,299.8006123137492
579,289.65615310667056,361.45340614608716,50.518532480858255,220.56931987146388,239.1376206258123,17.009736554720025,123.87434971990324,311.4505310058594,311.2886927232556
580,403.7578686182608,116.15987521204852,-8.103036238711184,2.0328509125469054,411.86090485697196,76.01097456132673,38.11604973817488,311.2052307128906,311.70376558036276
581,458.7258896091987,125.09044303252415,460.28260690763415,9.983023909813852,-1.5567172984354443,76.3834057442244,38.72401337848589,310.4979248046875,316.1666710379482
582,49.7613909553164,62.6202960012093,0.0,-63.49314073886941,49.7613909553164,104.19633313965545,21.917103600423253,302.1567687988281,305.78011611074504
583,88.98534282441955,-8.918905723560506,0.0,-107.76050962156815,88.98534282441955,101.96322090125382,-3.121617003246177,319.4934387207031,323.63071394403147
584,100.27142864281299,387.3486722493192,-37.474840686722445,134.30049942984004,137.74626932953544,140.22673213216763,112.82144068731151,311.4939270019531,314.8863435061263
585,130.31605082655236,-68.98269429034426,0.0005135673013683117,-392.75277146128474,130.315537259251,347.9139049319455,-24.143827761005042,310.71392822265625,320.55438177689564
586,36.16802837257303,90.50378548170221,0.0,-10.83167232143623,36.16802837257303,69.65913288454267,31.67632491859577,305.7899169921875,308.37975214094865
587,121.2361411467291,161.32298529098168,0.0,-76.45473001803254,121.2361411467291,181.31467045717062,56.463044851843584,296.9992980957031,300.3266055491627
588,225.16422071511028,500.1060227328071,-15.350582641982555,267.7237888389161,240.51480335709283,68.7682564449941,163.61397744889686,315.2607421875,319.1909497335772
589,266.62048773249893,185.82600469453007,0.0,-359.50580869432787,266.62048773249893,480.2927117457724,65.03910164308552,301.070068359375,312.0981257254017
590,125.1077226805768,-88.4337293023419,0.0,-497.46951152339074,125.1077226805768,439.9875874768685,-30.951805255819664,295.18157958984375,310.4749526694476
591,184.8029381702047,245.29702189219904,47.360385080735085,0.5716745713535261,137.4425530894696,159.02113337628896,85.70421394455657,293.418212890625,295.82424650270053
592,76.10160240586521,-2.15542512803707,0.0,-14.707100759426659,76.10160240586521,13.306074426202564,-0.7543987948129744,311.3385009765625,311.3830502732581
593,263.1139230505559,-100.09496119285052,0.0,-845.0111552647261,263.1139230505559,779.9494304893733,-35.033236417497676,302.8978271484375,321.45019970596866
594,171.60756773560098,70.35235842479149,7.024525909365735,54.53672923633589,164.58304182623525,-0.5941428752971181,16.40977206375272,312.6140441894531,310.45417351657017
595,124.19235787659903,-32.60643066148914,0.0,-198.91046962836634,124.19235787659903,177.7162896983984,-11.4122507315212,307.39581298828125,315.4547422373644
596,716.2909625389055,-57.916617071488204,0.0,-206.99786651359614,716.2909625389055,169.35206541712878,-20.27081597502087,309.0872497558594,318.2428003191297
597,568.9304984648738,156.7504134392059,0.0,-434.28248078480556,568.9304984648738,536.1702495202894,54.862644703722054,296.7590026855469,316.39116649613624
598,106.4617437337782,94.38819750568157,0.0,-344.3138721852324,106.4617437337782,405.66620056392543,33.03586912698855,307.7864685058594,313.96441666260466
599,120.80297066168708,210.0176560897979,36.5661963537145,13.007163322994003,84.23677430797258,124.64916513026749,72.36132763653642,292.6779479980469,295.0681497887705
600,70.44011777723364,-2.583086340715674,0.0,-32.881067966130004,70.44011777723364,31.202061844664815,-0.9040802192504859,298.2589111328125,300.02978220080024
601,138.78553752865582,90.96265155081835,0.0,-957.1678057490763,138.78553752865582,1016.2935292571082,31.836928042786422,285.86669921875,295.6996065415537
602,82.56515909066134,-50.35643967637344,0.0,-713.8445248796841,82.56515909066134,681.1128390900413,-17.6247538867307,290.6114807128906,304.45458612693574
603,92.74817178625082,82.75788137886823,0.0,-122.20316430983428,92.74817178625082,175.99578720609864,28.96525848260388,306.9462890625,307.3711700688365
604,59.273384694893366,-7.948513136342713,0.0,-3.6615187854680116,59.273384694893366,-1.5050147531547522,-2.7819795977199493,298.2342529296875,297.9200246352448
605,299.76291190515826,11.934526935624504,0.0,-294.2296375748449,299.76291190515826,301.9870800830008,4.177084427468576,289.3149108886719,299.54632285332383
606,169.7854378717453,301.6527273513845,49.30954916227992,211.50294184555392,120.47588870946538,8.297341063533356,81.85244444229721,303.6094665527344,301.875625880759
607,62.17877175557513,-55.05517250101823,0.0,-194.161966163206,62.17877175557513,158.37610403754414,-19.26931037535638,304.6979064941406,311.49382017937126
608,353.46441257789274,-75.85332195335828,0.0,-626.925071311211,353.46441257789274,577.6204120415281,-26.548662683675396,293.732666015625,315.3796736603322
609,16.951735345092132,-34.85804610972929,0.0,-231.74511482200663,16.951735345092132,209.08738485068258,-12.200316138405249,291.5179138183594,300.5478817822386
610,266.4174043818058,88.19867772021459,0.0,-712.946930410428,266.4174043818058,770.2760709285675,30.869537202075104,307.84918212890625,323.0360723832031
611,742.288893113687,29.29256316702856,0.0,-90.5991917805612,742.288893113687,109.63935783912976,10.252397108459995,308.96710205078125,314.34531807483694
612,158.80420446971206,313.8146454468113,-8.770339308413156,169.958438336719,167.57454377812522,49.26729858204643,94.58890852804586,312.58624267578125,310.4159441934444
613,536.7861602780162,163.42965533207533,281.0785035089916,23.5348664365644,255.70765676902454,84.87117629818943,55.0236125973215,302.2461853027344,306.24633648519386
614,366.7510482880317,167.5914110220258,0.0,-309.42039378332885,366.7510482880317,418.3548109476456,58.656993857709026,301.7790222167969,315.19080619123355
615,319.0591802424596,265.4641694382022,0.0,-406.05921442120064,319.0591802424596,578.610924556032,92.91245930337077,288.76580810546875,293.33205492883576
616,16.729912234993527,-99.28451076053,0.0,-982.6478214297556,16.729912234993527,918.1128894354111,-34.74957876618549,299.00830078125,312.0037717280959
617,237.7990326216235,200.3955122559335,0.0,-95.19806784550559,237.7990326216235,225.45515081186238,70.13842928957672,317.876953125,324.0202592708472
618,162.3332742400056,23.44361876894581,0.0,-194.96422083607808,162.3332742400056,210.20257303589287,8.205266569131034,302.8125,311.3249365549258
619,12.669965979741782,13.045427648065953,0.0,-359.4317613408385,12.669965979741782,367.91128931208135,4.565899676823083,287.1503601074219,293.46976015878073
620,2.07854664141081,-74.53250704511167,0.0,-200.71724421431387,2.07854664141081,152.27111463499128,-26.086377465789084,313.3208312988281,322.95595284421023
621,496.42567879080525,24.853379348491927,0.0,-788.4760736302505,496.42567879080525,804.6307702067703,8.698682771972173,313.9005432128906,330.73696617378187
622,110.29016788227581,252.1735989914431,0.0,-407.3257240209898,110.29016788227581,571.2385633654278,88.26075964700507,297.00799560546875,303.6813879182578
623,249.96625774164647,34.4962453744789,0.0,-64.30945114487942,249.96625774164647,86.7320106382907,12.073685881067615,316.5724182128906,319.5765316020069
624,397.3232693890491,69.11820980485466,82.42354461165064,2.791740975828695,314.89972477739843,42.71709956355439,23.60936926547157,307.566650390625,308.3738434972782
625,289.4338107760392,242.41785407548866,21.550109170133453,0.2921954014845767,267.88370160590574,157.37320347515984,84.75245519884425,289.3079833984375,295.67807907736824
626,98.15349899351705,-17.30032591679884,0.0,-89.04196596446366,98.15349899351705,77.79675411854441,-6.055114070879593,294.95831298828125,299.02688069195295
627,171.41699807215173,8.0500515383754,0.0,-40.03256436923941,171.41699807215173,45.26509786918342,2.8175180384313894,310.45892333984375,312.05907314096066
628,88.39258533690278,-71.0928342492538,0.0007881142385031126,-160.32885077531125,88.39179722266428,114.118306897323,-24.882290371265523,315.02484130859375,323.38408599108686
629,121.51468855483553,-67.31393411692176,0.0,-158.2105728377211,121.51468855483553,114.45651566172195,-23.559876940922614,316.14715576171875,324.27198119226
630,234.3692399293712,480.6981609453132,0.0,-263.5928250347167,234.3692399293712,576.0466296491703,168.2443563308596,312.0856018066406,322.02579445804895
631,191.36993340909282,314.5423610739071,0.0,-51.876464545999454,191.36993340909282,256.3289992440391,110.08982637586747,292.00665283203125,298.3265576933417
632,302.1434959976817,202.8555017943068,98.2938816143315,64.02231240022336,203.84961438335023,71.59488158338304,67.23830781070039,293.8258361816406,296.90078513008115
633,31.595598694051418,508.46779710573884,0.0,-75.28722596128114,31.595598694051418,405.7912940800114,177.96372898700858,289.6318054199219,293.8978603754515
634,195.26470089819662,399.04744827316574,0.0,-463.470099424296,195.26470089819662,722.8509408018538,139.666606895608,288.8594970703125,304.44590346420165
635,62.643807208670296,-7.407670758060419,0.0002173568660168712,-427.731932885282,62.64358985180428,422.91689458844735,-2.5926324612257785,313.6287841796875,324.65621312026406
636,118.14413299434136,93.79998894681736,0.0,-157.2104939568927,118.14413299434136,218.18048677232397,32.829996131386075,307.83197021484375,311.626248190478
637,45.618710820220414,85.11449852145851,0.0,-87.42538271305038,45.618710820220414,142.74980675199842,29.790074482510477,289.0089111328125,294.4510934138093
638,216.1131288122267,113.34029223710556,0.0,-72.05614859127432,216.1131288122267,145.72733854539294,39.66910228298694,316.06500244140625,323.27439036917497
639,57.805813057396676,340.61815477818254,-20.684982020254097,176.0943746095058,78.49079507765077,53.78762438920795,110.73615577946882,303.8783264160156,302.79827934122676
640,321.35351341443646,-97.7189916195999,0.0,-412.4066912711977,321.35351341443646,348.8893467184578,-34.20164706685996,304.5032653808594,321.61734703720583
641,366.31330845542107,54.19574179143851,0.0,-25.66314042769296,366.31330845542107,60.89037259212799,18.968509627003478,309.3044738769531,309.54814711003496
642,367.9396774815199,82.79745813553528,209.80917585434074,5.936279941788612,158.13050162717914,48.45520458246121,28.405973611285464,295.8146057128906,297.1915135867813
643,406.72462842835097,-117.71818435162928,0.0,-756.4150555861365,406.72462842835097,679.8982357575775,-41.20136452307025,305.2963562011719,327.38145488707863
644,484.5029159955767,33.68513333809818,0.0,-80.06010203222228,484.5029159955767,101.9554387019861,11.789796668334363,306.2519836425781,309.7498587595667
645,812.1089795683627,-26.24429131567664,0.0,-316.0931957818252,812.1089795683627,299.0344064266354,-9.185501960486823,316.626220703125,326.51227496107145
646,72.97455895370493,1.985641244082931,0.0,-47.05709541707581,72.97455895370493,48.34776222572971,0.6949744354290258,292.682861328125,293.70259786560615
647,208.66869265093152,-125.63797619114274,0.0,-615.1103001028899,208.66869265093152,533.4456155786471,-43.973291666899954,305.35693359375,329.19644255077856
648,143.94985457191376,74.95401584836455,7.472943574111639,70.39376450041672,136.47691099780212,-15.63241250523716,20.19266385318498,301.4725646972656,298.92855196912217
649,439.1979640221928,164.8663365539699,97.91322715656872,3.688029973767783,341.2847368656241,104.47200805236659,56.70629852783551,304.558837890625,307.88821816483244
650,51.441171176780315,-141.56569186917324,0.0,-807.4454692177218,51.441171176780315,715.4277695027591,-49.54799215421063,312.74090576171875,329.5542980877007
651,272.83572368892817,252.716349640202,76.2676333852572,122.21303501822285,196.56809030367097,48.763559858058606,81.73975476392052,293.53997802734375,294.2986100181794
652,15.814134775223337,164.03566034776796,-21.66930128688478,32.70794892774609,37.48343606210812,81.67054204037038,49.65716937965149,295.84906005859375,295.4208684110056
653,212.88554483330404,-123.07537837974598,0.0,-738.9435044700047,212.88554483330404,658.9445085231698,-43.07638243291109,310.7046203613281,337.142841118818
654,438.0409147158081,-121.0705882729176,0.0,-617.6300793035816,438.0409147158081,538.9341969261852,-42.37470589552116,289.64404296875,309.4127711312626
655,397.81285513546584,-97.5020144143615,0.0,-389.2059580322654,397.81285513546584,325.8296486629304,-34.12570504502652,297.57733154296875,314.5750009828496
656,382.6310549298608,300.13838476408654,241.1722325088166,269.05199077528624,141.4588224210442,-55.86411941035993,86.95051339916022,291.7171325683594,282.39740296067356
657,385.3245556396821,99.84059163696776,215.31991628328328,5.943838682929886,170.00463935639883,61.10802099680034,32.78873195723752,307.9001770019531,311.98625640985
658,62.97211178656832,131.78212134298934,0.00018138625989649881,-143.93528547144862,62.97193040030842,229.59359979508338,46.12380701935458,311.3746032714844,314.58310013801366
659,13.235377612369337,392.76235701047204,0.0,-16.396931244054542,13.235377612369337,271.6924633008614,137.4668249536652,313.2738342285156,316.9296301967761
660,198.4629427557756,189.34329081173686,143.0414882936327,145.25197333600724,55.42145446214289,-16.873755166495748,60.96507264222537,298.2113342285156,296.8037949504204
661,128.0770110837305,-114.07562668238086,0.0,-602.8315404628764,128.0770110837305,528.6823831193288,-39.9264693388333,294.4565124511719,312.57861582983406
662,241.83110389099596,377.31598221334116,0.0,-221.75292130849502,241.83110389099596,467.0083097471668,132.0605937746694,307.2218933105469,313.9021604287234
663,537.746726003975,-95.13270783227475,0.0010952698369237623,-500.3792224570695,537.7456307341381,438.54265184589,-33.29613722109527,314.51959228515625,334.87012465942627
664,153.35818821568424,282.7001029198094,0.0,-614.3703570018745,153.35818821568424,798.1254238997507,98.94503602193329,296.17486572265625,306.24348011619645
665,167.49911982459602,134.29569321016126,0.0,-89.30942110677879,167.49911982459602,176.6016216933836,47.00349262355644,298.5389404296875,301.474915924151
666,182.40969610639337,-31.438031862778352,0.0,-104.52007891602447,182.40969610639337,84.08535820521854,-11.003311151972422,296.54632568359375,303.2194023000726
667,695.8200993849707,-98.33436355061379,0.0,-515.3102933840729,695.8200993849707,451.39295707617396,-34.41702724271482,302.1676025390625,316.6899652838386
668,324.7253158568645,258.02353860872495,207.8829210199931,66.35300032137775,116.84239483687139,120.3151692038461,71.35536908350112,297.622802734375,304.53225486033216
669,205.02679595148902,-91.04663798571355,0.0,-429.53125409607446,205.02679595148902,370.35093940536063,-31.866323294999738,292.6383056640625,308.3134112695813
670,217.44728751847896,70.31353155887459,0.0,-344.930204400969,217.44728751847896,390.63399991423745,24.609736045606105,306.625244140625,318.67445317643006
671,329.90235917676097,65.66931118113536,23.976759309269084,29.124326266068984,305.9255998674919,17.678963554414594,18.86602136065178,293.4415283203125,293.29745403520155
672,342.3201372184169,15.907499075873389,0.0,-317.88709362941216,342.3201372184169,328.22696802872986,5.567624676555686,294.71533203125,308.99749944156684
673,338.5211119316726,-155.5165116065517,0.0,-654.5198198755471,338.5211119316726,553.4340873312885,-54.43077906229309,287.89447021484375,313.8886257711052
674,258.5470931416164,50.62947529846096,0.0,-436.6766820892463,258.5470931416164,469.5858410332459,17.720316354461335,316.21319580078125,333.1735120869047
675,414.54085326712925,29.26554010827036,356.2363010486821,271.0231591156725,58.30455221844716,-32.840892343504834,-208.91672666389732,292.37750244140625,290.1698729939877
676,525.7340446459821,-17.77680979893438,0.0012136207199091587,-1226.2475390309085,525.7328310252622,1214.6922092999778,-6.221480068003771,316.5252380371094,340.5599010810329
677,148.24477105151925,35.995788205402604,0.0,-10.672138698422227,148.24477105151925,34.06940103193392,12.59852587189091,297.1514587402344,297.150816915401
678,175.1111869266202,14.085112705007028,0.0006819105753947952,-15.069969414928812,175.1105050160448,24.225130197767864,4.929951922167975,315.5025939941406,316.48266072481425
679,224.76289003715272,122.36999617221454,0.0,-182.55488720565768,224.76289003715272,262.09538471759714,42.829498660275085,316.1553955078125,323.5838559669843
680,206.45415655628807,-96.23558842419601,0.0,-285.28702825102795,206.45415655628807,222.73389577530054,-33.6824559484686,305.32635498046875,318.87005335341576
681,5.511464845539161,-18.53021527635256,0.0,-226.53340833305148,5.511464845539161,214.4887684034223,-6.485575346723396,293.0395202636719,296.79435553396604
682,115.58475546765527,213.42701333767587,-19.595582455240844,75.3480194657979,135.18033792289611,84.22939239308283,53.84960147879514,319.1044921875,321.25519321716257
683,21.43528514752245,-6.893567930478085,0.0,-78.44670151217976,21.43528514752245,73.965882357369,-2.4127487756673296,313.6770935058594,316.1916318902237
684,528.7866772593206,218.99353779640026,503.96681237804785,179.8343471494442,24.819864881272792,39.4066698010115,-0.2474791540554335,317.1810607910156,319.45635247716723
685,332.712929388691,-93.48555383238975,0.0011140612980398146,-850.6800416562913,332.71181532739297,789.9140494093244,-32.7195615854228,311.8197326660156,334.56749532334965
686,115.57353587284018,21.633958182953208,115.30833174453892,6.010288794108961,0.2652041283012636,9.005863755447509,6.617805633396739,294.4756774902344,295.7057533440964
687,110.71762544828937,91.6379326215359,2.2386027808951496,71.18408718328399,108.47902266739422,-9.528472873638123,29.982318311890022,291.22125244140625,289.79329910010944
688,220.6310820472428,-53.82882449370382,0.0,-289.6721483099958,220.6310820472428,254.68341238908832,-18.840088572796336,307.0873718261719,315.2201176495997
689,7.994955770399017,-1.6853746344113603,0.0,-106.67564048473868,7.994955770399017,105.5801469723713,-0.589881122043976,304.3360900878906,308.98226952841435
690,139.80910686058087,225.40676612177737,27.278587972498656,108.27418699411268,112.53051888808221,45.55555631950511,71.57702280815957,301.1384582519531,304.3905603567186
691,16.743453231407702,-29.08727409351313,0.0,-268.87544963440354,16.743453231407702,249.96872147362,-10.180545932729595,299.1754150390625,308.4455261850238
692,231.81684670970242,112.72312942087552,0.0,-411.5561261872242,231.81684670970242,484.8261603107933,39.45309529730643,309.2038269042969,316.0947790101685
693,475.27126517375655,-55.86637537222663,0.0011290895531601564,-368.87679645378256,475.2701360842034,332.5633292325865,-19.5529081510306,313.5148620605469,329.92807261150045
694,688.899438495599,33.193776236987134,0.0012950308880590455,-506.722947778551,688.898143464711,528.2984911209847,11.618232894553373,301.35003662109375,318.834079744882
695,237.5197163251246,170.67519661393072,159.48146250088394,50.1465725805451,78.03825382424066,67.37822818101455,53.150395852371076,300.7864685058594,305.58307564396614
696,311.3704405625916,258.2481437024404,0.0,-93.10179288202525,311.3704405625916,260.9630862886115,90.38685029585415,311.30548095703125,316.7354294454107
697,462.0033702187684,-9.436367807489347,0.0,-560.5710787051052,462.0033702187684,554.4374396302371,-3.3027287326212713,298.6395263671875,317.58480854028767
698,478.7847211614594,-297.3234817123682,1222.9300052251538,-1025.0396230248189,-744.1452840636944,627.9239489849343,99.79219232751633,178.689453125,301.6367567695121
699,129.244533033339,396.88020045671016,-10.734744062056023,203.08541200809378,139.97927709539502,58.3773713577372,135.41741709087916,296.9302062988281,298.30535947957316
700,93.44397217926418,569.6074053416969,3.7810014241205607,19.50062285548654,89.66297075514362,353.10611638819415,197.0006660980162,303.3952331542969,311.96735324464436
701,100.13978320298658,351.4891253788643,0.00017068931799713027,-217.25641156660646,100.13961251366858,445.7243097736482,123.02122717182256,307.4366455078125,313.4268466566728
702,183.88883996337012,296.82916086534055,0.0,-364.64691376405085,183.88883996337012,557.5858683265222,103.89020630286919,301.4983825683594,310.84172071737476
703,97.49046144292163,-3.509183116348666,0.0,-206.50218612963138,97.49046144292163,204.22121710400475,-1.228214090722033,285.47174072265625,293.97306162257723
704,244.1516311511436,-81.37688793841698,0.0,-726.3117941187011,244.1516311511436,673.41681695873,-28.481910778445943,308.1801452636719,323.3090387524692
705,332.64614607754453,36.342352537028646,0.0,-303.36764816758887,332.64614607754453,326.9901773166575,12.719823387960025,289.9692077636719,297.3308259742515
706,7.670436193001208,25.691657139848616,0.0,-124.1980184600321,7.670436193001208,140.8975956009337,8.992079998947014,308.1764831542969,310.8888018057284
707,89.35936995978423,-59.865546466183275,0.0,-1120.5097607351622,89.35936995978423,1081.597155532143,-20.952941263164146,292.89581298828125,308.0734044601256
708,272.1261430122157,-27.119602091011643,0.0,-1165.140919449512,272.1261430122157,1147.5131780903544,-9.491860731854075,308.0033874511719,326.80585277506503
709,333.2674974837043,217.86822905094337,275.80552227246585,133.6031289987424,57.46197521123844,11.017712581028695,73.24738747117227,304.96337890625,305.51804954643046
710,-216.72844113378653,500.9620908327262,-940.6172571741974,40.00823674652287,723.8888160404109,443.99696533746175,16.95688874874155,367.1619873046875,311.22934599930255
711,370.9286492684191,136.85287679534923,0.0,-302.29723607938,370.9286492684191,391.251605996357,47.89850687837223,302.13336181640625,318.88538152238254
712,401.3080273211204,243.4632958142583,0.0,-166.46806054228293,401.3080273211204,324.7192028215508,85.21215353499039,290.577392578125,296.4482733873976
713,84.36499292324174,375.5668620597142,0.00040003534184052114,-44.61697258885488,84.3645928878999,288.73536081888915,131.44847382967993,311.0103759765625,321.55236429410894
714,226.78612940531116,85.71394535506084,0.0,-221.29995656217665,226.78612940531116,277.0140210429662,29.999880874271295,296.08819580078125,312.18586056916445
715,244.987896446472,48.101437969737745,0.0005673815161344464,-77.43363106526684,244.98732906495587,108.69941746099502,16.835651574009567,294.4609680175781,297.52890900364446
716,-0.3650953611547818,-95.425088681452,0.0,-528.9152980416342,-0.3650953611547818,466.8889903986904,-33.3987810385082,288.98779296875,301.35164625711695
717,295.39937357500855,-35.19117729082282,0.0,-924.4161628470134,295.39937357500855,901.5418976079786,-12.316912051787988,293.0397644042969,305.488989530224
718,162.76408445480325,303.8546784139267,-138.18289354257308,46.90898501172822,300.94697799737634,175.49510643403207,81.45058696816643,309.1324462890625,310.71994139064077
