,Rn_V_pyTSEB,Rn_S_pyTSEB,LE_V_pyTSEB,LE_S_pyTSEB,H_V_pyTSEB,H_S_pyTSEB,G_pyTSEB,Trad_V_pyTSEB,Trad_S_pyTSEB
2945,55943210.423949264,-62429522.537453644,,0.0,46589196.0,,,214948.64,1e-06
2946,153.14881597929278,-94.12724400373436,0.0,0.0,153.14882,-61.18271,-32.944534,296.40027,311.76797
2947,136.16096662424573,559.3835466687201,43.96997,385.816,92.190994,-22.216698,195.78424,302.42474,300.76022
2948,174.24302079428065,87.2109829212971,0.0,0.0,174.24303,56.68714,30.523844,319.72253,322.33725
2949,82.28628286849778,-6.359776719821131,0.0,0.0,82.28627,-4.1338553,-2.225922,308.04156,309.4208
2950,419.2711881828674,-336.6215863924147,0.0,0.0,419.27118,-218.80403,-117.81755,303.8487,346.5002
2951,303.2969962802905,109.68583689629102,43.78656,1.2607956,259.51044,70.034996,38.39004,298.99136,303.39172
2952,inf,-inf,,0.0,inf,,,,1e-06
2953,178.59703205252697,305.04971693222126,4.5995636,2.7536163,173.99747,195.5287,106.767395,295.0293,302.09732
2954,148.2497072881638,266.28724239974144,11.460999,139.94666,136.78871,33.14005,93.20053,305.0763,304.63727
2955,383.2728924479992,190.64402434966655,0.0,0.0,383.2729,123.91861,66.7254,290.74722,308.1028
2956,213.19179961783965,-32.67669206346105,0.0,0.0,213.1918,-21.23985,-11.43684,302.8892,320.8238
2957,589.1134649899984,-254.0791509767392,29.53064,247.97517,559.5828,-413.12662,-88.927704,375.77264,292.86856
2958,18485.18199996362,-19225.148455126815,41182.133,0.0,6490.8496,23042.18,-21675.596,308.12894,1e-06
2959,91.87973881751338,333.7240241990997,65.986374,220.93552,25.89336,-4.0148935,116.803406,290.71707,273.12296
2960,inf,-inf,,0.0,inf,,,,1e-06
2961,192.55890055661217,108.11650511545008,48.433243,27.657307,144.12566,42.61842,37.840775,312.86267,312.91214
2962,563.4875443477191,63.059025097076955,0.0,0.0,563.48755,40.988365,22.070658,317.84055,335.43356
2963,315.10903959437536,64.83950638924463,0.0,0.0,315.10904,42.145676,22.693825,299.56027,305.844
2964,291.2863080342726,-9.980604593040383,0.0,0.0,291.28632,-6.4873924,-3.4932115,301.54437,303.83862
2965,inf,-inf,,0.0,inf,,,,1e-06
2966,inf,-inf,,0.0,inf,,,,1e-06
2967,208.98390038128082,-49.45311015110627,0.0,0.0,208.9839,-32.144524,-17.308586,302.83994,310.45605
2968,335.63062284374377,62.78709109481841,158.81332,3.4732437,176.81732,37.338367,21.975483,299.05222,299.84726
2969,inf,-inf,,0.0,inf,,,,1e-06
2970,118.78175903489537,-13.13619441352119,0.0,0.0,118.78176,-8.538527,-4.5976677,310.48065,310.80936
2971,913254.3622280847,-1611801.8803422784,,0.0,466433.72,,,2667.5242,1e-06
2972,146.66731510911023,18.362726244410517,118.94728,6.2458386,27.720047,5.689935,6.4269547,311.054,311.5936
2973,263.9107286728989,95.40269358268462,65.85318,22.949715,198.05753,39.06204,33.39094,292.74057,294.83408
2974,18.74302566362357,40.76381194379735,0.0,0.0,18.743027,26.496475,14.267334,287.37073,289.3962
2975,841.6377750300245,-276.17076974438237,0.0,0.0,841.63776,-179.51102,-96.65976,292.15985,345.63257
2976,514.2456407335936,46.88333840302383,0.0,0.0,514.24567,30.474165,16.409166,306.82635,323.3316
2977,448.8051887606787,-353.23212008444546,0.0,0.0,448.80518,-229.60088,-123.63124,310.04544,353.8281
2978,inf,-inf,,0.0,inf,,,,1e-06
2979,106.90922325216542,-99.81135734910508,0.0,0.0,106.909225,-64.87738,-34.933975,313.13367,326.9745
2980,178.77346420355087,344.82035844643553,0.0,0.0,178.77347,224.13324,120.68713,309.50922,319.68524
2981,254.3223408057558,123.88619760148069,0.0,0.0,254.32233,80.52603,43.36017,302.38293,310.34174
2982,-415.6447307964173,287.11613944397845,-48.63977,177.40753,-367.00494,9.217963,100.490654,288.42667,318.17673
2983,286.5915894283051,2.4465317518813947,0.0,0.0,286.5916,1.5902467,0.8562866,297.14404,300.899
2984,550.8140484343767,27.702637470151387,0.0,0.0,550.8141,18.006718,9.695924,308.76953,311.4671
2985,172.33750813693797,185.32840340759432,0.0,0.0,172.3375,120.46346,64.86494,286.79413,289.50653
2986,394.24827787013527,-107.27749605637976,0.0,0.0,394.2483,-69.73038,-37.54712,309.6875,323.93533
2987,93.41170289735612,39.117481761996586,0.0,0.0,93.411705,25.426365,13.69112,314.73782,322.87656
2988,181.8398544572246,123.88808536154505,0.0,0.0,181.83986,80.52726,43.360832,306.6883,316.59024
2989,358.2644864154798,-145.08801312609262,0.0,0.0,358.26447,-94.307205,-50.780804,293.1953,317.1287
2990,0.08552707465387943,-166.3981087308006,0.0,0.0,0.08552694,-108.15877,-58.239334,312.99152,333.27707
2991,97698864.7624916,-120254586.67883503,,0.0,80974750.0,,,2108297.0,1e-06
2992,81.31419230342853,485.352746292833,0.0,0.0,81.314186,315.47928,169.87344,305.9807,314.68274
2993,550.8522282107517,-119.31672247620048,0.0,0.0,550.85223,-77.55588,-41.76085,312.7182,333.07364
2994,10.358313830802658,325.9934283348165,0.0,0.0,10.3583145,211.89572,114.097694,311.50882,321.2249
2995,482.70267631523916,184.2936556526854,333.46982,72.01283,149.23288,47.778046,64.50278,327.82013,324.4959
2996,372.5180346476372,-210.4053191764728,0.0,0.0,372.51804,-136.76346,-73.64186,301.77457,330.44174
2997,603.709776711622,97.59266276310225,0.0,0.0,603.7098,63.43523,34.15743,298.60568,315.99496
2998,732.7284480765143,-100.11492405450255,0.0,0.0,732.7284,-65.07471,-35.040222,317.31848,332.466
2999,13662.527987463218,-13768.72103422285,-78.68559,0.0,7032.8335,23497.682,168.9403,298.1818,1e-06
3000,382.5954520609313,6.303479939522276,0.0,0.0,382.59543,4.0972633,2.2062187,314.15762,327.7324
3001,39.291615160749934,-69.36713996159529,0.0,0.0,39.29162,-45.088642,-24.2785,296.4867,306.82266
3002,168.57468733488474,301.0540952002938,39.630493,41.398834,128.9442,154.28635,105.368935,302.23572,309.02148
3003,608.081165063813,-158.20385564396537,0.0,0.0,608.0812,-102.832504,-55.37135,312.6743,365.7105
3004,247.86408972357174,142.03861612267616,0.0,0.0,247.86409,92.32509,49.713516,313.65048,319.5048
3005,437.14748045034867,12.662488892739496,216.74321,3.5003905,220.40428,4.730226,4.4318705,290.94763,290.65506
3006,63.17094336990573,529.3191769830087,0.68725586,238.44019,62.48368,105.61724,185.2617,309.56992,310.75723
3007,-10.155468495194086,-170.3489920545761,0.0,0.0,-10.155468,-110.72685,-59.622147,306.07367,324.88843
3008,668.6536744894107,70.76769368588498,0.0,0.0,668.6537,45.999,24.768692,300.64645,304.3055
3009,89924.21318324032,-107678.75682388258,,0.0,33617.49,,,1135.8896,1e-06
3010,466.7608980719665,37.097512338902334,446.0734,37.16382,20.687504,-13.050435,12.984129,310.26532,309.05823
3011,385.5828597973512,-61.70690067908372,0.0,0.0,385.58286,-40.109486,-21.597416,305.3975,312.39465
3012,154.68943402217803,143.56113712659086,17.991898,95.1574,136.69756,-1.8426728,50.246395,297.87558,295.27557
3013,580.0350029064518,144.57343621928362,0.0,0.0,580.035,93.97273,50.600697,314.6646,329.09857
3014,-12.677053065858175,-94.41146050627827,0.0,0.0,-12.677055,-61.36745,-33.04401,306.2424,319.3945
3015,298.25948884583727,83.45927545051075,0.0,0.0,298.2595,54.248528,29.210747,288.75726,291.48438
3016,503.18011342402576,168.14263273510875,0.0,0.0,503.1801,109.29272,58.849922,308.71436,330.68448
3017,974808.4373280751,-1001637.6669409698,,0.0,725594.44,,,968.0685,1e-06
3018,inf,-inf,,0.0,inf,,,,1e-06
3019,5000.327285627412,-4863.196647779335,,0.0,3851.8804,,,307.6504,1e-06
3020,264.2282539579673,5.897640930106149,0.0,0.0,264.22827,3.8334687,2.0641754,312.4808,319.61816
3021,1042652.0784358723,-1078947.0290453692,144894.08,0.0,309131.3,106684.25,-70097.57,630.1212,1e-06
3022,184.97876096926734,59.73791959947033,0.0,0.0,184.97876,38.82965,20.908272,288.43478,297.0254
3023,67.00633850957496,124.8021465240027,0.0,0.0,67.00634,81.12139,43.680748,303.26883,305.0031
3024,inf,-inf,,0.0,inf,,,,1e-06
3025,506.7200448765975,-38.91554642774946,0.0,0.0,506.72006,-25.295109,-13.620441,312.30716,324.70145
3026,166.83460630234867,492.38124871008506,164.61746,242.06975,2.2171404,77.97804,172.33342,294.9505,297.57312
3027,257.0941946733697,161.84844638626657,0.0,0.0,257.0942,105.20149,56.646957,311.99515,326.8612
3028,inf,-inf,,0.0,inf,,,,1e-06
3029,244.89347568074788,321.63804812015803,17.695328,214.77664,227.19815,-5.7119064,112.57332,292.4785,288.80536
3030,188.59013659879184,309.4277469395091,0.0,0.0,188.59015,201.12802,108.29971,305.76196,313.5101
3031,23.073309631887035,151.27196868365903,9.738932,49.57838,13.334377,48.7484,52.94519,299.3998,299.69507
3032,125.20215741988886,-93.06962996161614,0.0,0.0,125.202156,-60.495262,-32.57437,299.90533,313.00284
3033,351.9669755252747,34.157695372623834,0.0,0.0,351.96698,22.202503,11.9551935,305.2934,312.39145
3034,inf,-inf,,0.0,inf,,,,1e-06
3035,42.88544830593736,26.80172176111813,0.0,0.0,42.885445,17.42112,9.380604,311.30893,312.129
3036,319.2943624493359,82.04494473293178,0.0,0.0,319.29437,53.32921,28.715729,293.7667,303.71225
3037,61.55807641193337,-86.14472577106754,0.0,0.0,61.55808,-55.994072,-30.150656,306.87888,318.59464
3038,-2.5864349187891302,-180.0828996965909,0.0,0.0,-2.5864348,-117.05389,-63.029015,306.37122,312.76788
3039,242.5814428020238,-175.35353948746368,0.0,0.0,242.58145,-113.979805,-61.37374,311.8124,333.89252
3040,207.1642820278879,496.6640537280142,62.779938,24.789886,144.38434,298.04178,173.83241,302.74783,310.0956
3041,162.09017873978138,403.9497964118601,13.820389,158.75359,148.26979,103.81377,141.38242,290.34625,291.38718
3042,92.27324558601931,585.5583738855966,79.43674,331.17667,12.836508,49.436253,204.94542,309.2543,310.12753
3043,225.0800699845194,81.32175335973776,0.0,0.0,225.08006,52.85914,28.462616,312.47488,313.94894
3044,69.03688736501039,181.5245305602643,0.0,0.0,69.03689,117.99095,63.53359,287.3717,293.0097
3045,287.68596980820354,-195.25125754445486,0.0,0.0,287.68597,-126.913315,-68.33794,289.21542,319.61255
3046,285.56158344852577,42.10024136747701,228.55537,12.037329,57.006184,15.327829,14.735085,289.05518,289.52338
3047,501.0361617192025,179.62392475118517,357.81485,62.380417,143.22134,54.37513,62.86837,300.87607,304.7563
3048,72.46796133599256,442.02872304474147,6.2951126,266.13892,66.172844,21.17979,154.71005,303.0823,304.40347
3049,134.7973195563664,397.02710608392164,2.1450653,196.8368,132.65225,61.230816,138.95949,314.7538,314.62405
3050,286.5521746756359,220.02328630868425,0.0,0.0,286.55215,143.01514,77.00815,297.30875,307.66714
3051,inf,-inf,,0.0,inf,,,,1e-06
3052,1432.4660261044996,-733.0198791990937,0.0,0.0,1432.4661,-476.46295,-256.55695,313.88544,402.97086
3053,74.50583757975373,-141.24311689864672,0.0,0.0,74.50584,-91.80803,-49.43509,312.0589,337.13846
3054,27.684394156749462,193.6455848248612,22.636534,114.06616,5.047861,11.803482,67.775955,311.7208,311.866
3055,587.4709900028762,-138.12565572688573,0.0,0.0,587.47095,-89.78168,-48.34398,307.70554,334.69882
3056,556.3375128942057,26.893640544044842,179.99408,12.662129,376.34344,4.818738,9.412775,303.25385,301.63904
3057,99.93385417960295,9.269912928975884,0.0,0.0,99.93385,6.025443,3.2444696,292.8489,298.20996
3058,215.45241762239698,410.48317195557394,54.791687,147.36215,160.66074,119.45194,143.66911,291.5768,299.59906
3059,inf,-inf,,0.0,inf,,,,1e-06
3060,347.49073435585467,75.75252244227694,246.10892,59.259735,101.38181,-10.020593,26.513384,296.02658,290.8629
3061,187.74426374644983,-55.748309626704796,0.0,0.0,187.74426,-36.236397,-19.511908,303.97403,318.26614
3062,437.79567221294644,15.176384459676626,0.0,0.0,437.79565,9.864655,5.311737,300.91003,320.4198
3063,322.3912901058002,175.22668537776747,0.0,0.0,322.3913,113.89735,61.329338,309.26758,319.97977
3064,118.39423318511712,-55.26720578017761,0.0,0.0,118.39424,-35.923683,-19.343521,311.3134,321.90237
3065,153.79294774236354,83.56274696372991,0.054519653,15.657478,153.73842,38.658306,29.24696,312.46082,308.1754
3066,10.703743333692902,-113.01930322991288,0.0,0.0,10.703744,-73.46255,-39.556755,302.9042,318.32803
3067,223.41033057296448,-56.196024941064515,0.0,0.0,223.41034,-36.527416,-19.66861,309.96368,321.21307
3068,341.67403043504174,-190.92114514688296,0.0,0.0,341.67404,-124.09875,-66.822395,303.81277,335.24408
3069,49.50709414118421,20.55867940879287,0.0,0.0,49.507095,13.36314,7.1955376,311.009,313.7637
3070,327.666823027419,-56.13698309085283,0.0,0.0,327.6668,-36.48904,-19.647945,294.82828,304.7599
3071,1080.6293924188667,-586.0577260674538,0.0,0.0,1080.6294,-380.93753,-205.12021,297.6937,391.0088
3072,inf,-inf,,0.0,inf,,,,1e-06
3073,9040.550335580367,-11295.06506491337,2110.8857,0.0,4064.246,9167.459,-1471.9465,997.59796,1e-06
3074,109.57619198992035,14.544235962554708,0.0,0.0,109.57619,5.9053483,8.638889,307.98462,307.8508
3075,370.85274443687626,-143.3089180902218,0.0,0.0,370.85275,-93.150795,-50.15812,303.62534,325.89935
3076,18.929123849327752,354.665904373343,0.0,0.0,18.929123,230.53284,124.133064,298.1383,301.67676
3077,68.51644113809675,424.3472720923704,0.7870712,264.1468,67.72937,11.678955,148.52155,298.54123,297.6529
3078,362.03550271475166,274.960884305534,456.49884,80.11679,-94.46332,98.60779,96.236305,307.26608,316.94772
3079,490.37639892852775,63.01955749310679,0.0,0.0,490.3764,40.962715,22.056847,310.33087,329.8786
3080,303.4654616128084,-37.625770400899626,0.0,0.0,303.46545,-24.45675,-13.16902,287.94846,303.5618
3081,151438.1720985058,-363707.17578204966,,0.0,84571.04,,,800.01733,1e-06
3082,404.605092933225,115.66436936327909,0.0,0.0,404.60507,75.18184,40.48253,301.5821,307.08765
3083,129.5722779176873,-90.10550949752198,0.0,0.0,129.57228,-58.56858,-31.536926,301.35837,313.90274
3084,inf,-inf,,0.0,inf,,,,1e-06
3085,236.69018484151718,167.6176464508575,87.736786,44.171356,148.9534,64.78011,58.666176,308.91315,314.18277
3086,603.1837311216702,-247.25946713785504,0.0,0.0,603.1837,-160.71866,-86.5408,310.56006,340.40067
3087,96.80202156677873,-63.03091303614991,0.0,0.0,96.802025,-40.970093,-22.06082,311.96237,322.10916
3088,inf,-inf,,0.0,inf,,,,1e-06
3089,253.02247424405402,36.36669635067375,0.0,0.0,253.02248,23.638355,12.728345,312.6687,314.63953
3090,435.5007293892758,-41.00288535314851,0.0,0.0,435.50073,-26.651875,-14.351009,292.44827,303.23004
3091,-0.5468758446129769,154.30303435406495,-0.31719077,52.641598,-0.22968422,47.65537,54.006058,310.35925,315.29034
3092,325.3345251364712,321.85021743706886,173.83397,37.008713,151.50056,172.19392,112.647575,309.38733,319.85324
3093,71.79601177672555,325.3515037643634,19.618706,89.105865,52.177307,122.37262,113.873024,320.41098,326.4326
3094,396.32371716159264,248.5176841140485,0.0,0.0,396.3237,161.5365,86.9812,308.5639,319.31076
3095,632.3671680124465,-269.107735575883,0.0,0.0,632.3672,-174.92001,-94.187706,301.22034,347.35925
3096,503.0467585058061,196.110003992712,0.0,0.0,503.04675,127.47149,68.6385,291.73444,310.3835
3097,3.925737231952823,1.6064691063043455,0.0,0.0,3.925737,1.0442044,0.56226385,290.21704,293.42374
3098,460.3206687611118,56.141031990009026,0.0,0.0,460.32068,36.491676,19.649363,300.6981,314.73584
3099,317.1439192540204,161.75970741256586,0.0,0.0,317.14392,105.143814,56.615894,309.9484,317.47415
3100,450.4472146224027,127.78332845766164,295.90253,40.286545,154.54472,42.772614,44.724163,289.38336,291.45114
3101,339.9737633563201,2.463086496944314,0.0,0.0,339.9738,1.6010079,0.8620811,298.92822,311.3936
3102,-7.701862032304856,-103.04419452563062,0.0,0.0,-7.7018623,-66.97873,-36.06546,304.09048,311.1863
3103,249.15326823787595,-23.84867666806395,0.0,0.0,249.15326,-15.50164,-8.347036,287.2005,293.11823
3104,158.81488730933663,361.78520838121494,36.575905,135.476,122.238976,99.6844,126.624825,289.2167,296.1177
3105,78.69154075237236,191.22329167166487,0.0,0.0,78.69154,124.295135,66.92815,311.15546,312.741
3106,177.67256087478262,47.80372578888428,0.0,0.0,177.67256,31.07242,16.731302,285.0009,286.52368
3107,284.7968935072005,301.51634725662046,0.0,0.0,284.7969,195.98561,105.530716,306.2833,314.11618
3108,222.37124740187286,-23.45542925699085,0.0,0.0,222.37125,-15.246029,-8.2094,303.59393,306.6964
3109,19.588716105425654,416.38761679254645,17.005209,249.56668,2.5835068,21.085289,145.73567,287.78757,287.8376
3110,221.4985305523236,-23.17833300250301,0.0,0.0,221.49852,-15.065917,-8.112416,311.90778,314.80786
3111,inf,-inf,,0.0,inf,,,,1e-06
3112,160.484118918251,14.424137766471581,16.892548,1.6352696,143.59157,7.740421,5.048448,312.5914,312.28406
3113,201.3507862484115,1.6755912018975891,0.0,0.0,201.35078,1.0891339,0.58645666,284.8109,293.5587
3114,84.49224778100805,-5.081162295651499,0.0,0.0,84.49225,-3.3027549,-1.7784065,315.1995,316.67123
3115,29.28576213444741,343.44656995644004,29.515285,99.404976,-0.22952466,123.83532,120.20631,290.62512,291.5925
3116,428.44108036830073,227.0030787262329,0.0,0.0,428.4411,147.552,79.45107,311.20807,318.43396
3117,386.5480329144023,151.37029439823448,171.38107,0.8747101,215.16696,97.51599,52.979603,309.93027,312.80338
3118,874.2829868432262,-281.2719641598438,0.0,0.0,874.28296,-182.82678,-98.44519,305.18588,378.65912
3119,27.97842766448491,11.741586978391773,0.0,0.0,27.978428,7.6320314,4.1095552,298.3904,298.77686
3120,inf,-inf,,0.0,inf,,,,1e-06
3121,142.74504654442669,-35.49837759092168,0.0,0.0,142.74504,-23.073946,-12.424433,291.0667,296.89874
3122,332.9451499681379,-11.73900179610039,0.0,0.0,332.94516,-7.6303515,-4.1086507,310.55612,313.30176
3123,682.0069043889969,86.87846477620428,332.5433,13.811073,349.4636,42.659935,30.407465,302.96094,305.96362
3124,212.01267957469562,40.58836204268901,111.3919,46.81449,100.62078,-20.432055,14.205927,284.64526,282.92847
3125,175.56786764373908,190.19555670341379,125.97139,4.1536713,49.596485,119.47344,66.56844,295.44968,298.95947
3126,248.6939568487183,154.80889727712184,0.0,0.0,248.69397,100.625786,54.183113,289.3177,292.09216
3127,113.15698971843443,-110.77994356149105,0.0,0.0,113.15698,-72.006966,-38.77298,304.65564,320.29987
3128,258.499714936979,-47.30495500452728,0.0,0.0,258.49973,-30.74822,-16.556734,288.29083,301.74286
3129,397.54938943127013,199.6996117595779,198.15527,119.51137,199.3941,10.293383,69.89487,304.19748,304.35602
3130,140423.0560452279,-144888.412211931,,0.0,69290.03,,,389.87375,1e-06
3131,inf,-inf,,0.0,inf,,,,1e-06
3132,143.2003261425218,197.49907838294405,0.0,0.0,143.20033,128.3744,69.12468,295.4806,301.8416
3133,237.06294909645965,152.30441866694883,0.0,0.0,237.06294,98.99786,53.30655,293.6848,296.89145
3134,738.1995364499046,-11.985380850892405,0.0,0.0,738.1996,-7.7904983,-4.194884,311.20627,317.64175
3135,190.8681549194361,418.4404038538564,0.0,0.0,190.86815,271.98627,146.45413,304.5931,310.59604
3136,109.95828377014087,-106.16722654143959,0.0,0.0,109.95828,-69.0087,-37.15853,301.79013,316.70157
3137,inf,-inf,,0.0,inf,,,,1e-06
3138,inf,-inf,,0.0,inf,,,,1e-06
3139,58.69973458060309,-138.382078575849,0.0,0.0,58.699734,-89.94835,-48.433727,314.0481,331.04388
3140,inf,-inf,,0.0,inf,,,,1e-06
3141,295.353154971448,-305.09601476855073,0.0,0.0,295.35315,-198.31241,-106.7836,290.80234,334.84824
3142,363.25436258818604,116.7984416205133,104.66373,14.340553,258.59064,61.578423,40.87945,314.709,315.2035
3143,738.3078952662491,-19.980401694100095,0.0,0.0,738.3079,-12.987261,-6.9931393,313.86996,320.81418
3144,269.6620218189401,354.8486204737419,0.0,0.0,269.66202,230.65161,124.19702,313.04724,323.11694
3145,639.962954829371,-474.8306921981475,-53.37213,0.0,590.6428,957.9485,202.68524,355.2943,1e-06
3146,232.82442788335823,120.23216060295974,83.52414,65.7784,149.30028,12.372501,42.081253,319.25558,319.6177
3147,1097754.27128468,-1276898.861704651,84794.516,0.0,342172.22,123270.79,-47004.207,800.8069,1e-06
3148,603.1792856202111,-156.5993518010726,0.0,0.0,603.17926,-101.78958,-54.80977,316.045,336.023
3149,1116.226564104963,-936.5649010188473,0.0,0.0,1116.2266,-608.7672,-327.79767,322.5271,408.42783
3150,inf,-inf,,0.0,inf,,,,1e-06
3151,3767.1625014788074,-7821.1172851868205,,0.0,2975.3167,,,308.2041,1e-06
3152,0.3501260859016977,-41.1415847220444,0.0,0.0,0.35012627,-26.742031,-14.399555,299.2215,307.03162
3153,290.12030747120735,88.39812623525714,0.0,0.0,290.1203,57.458782,30.939342,311.1814,318.06696
